sentence|sentiment|chapter|book|spells|characters|groups
 Right |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
” He raised his  wand once more|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “Accio Dictionary !”  The heavy book soared out of Hermione ’s hand, flew  across the room, and Harry caught it|0.5411|77 The First Task  |4 Harry Potter And The Goblet Of Fire|['Accio']|{'Hermione Granger', 'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “Harry, I really think you’ve got it!” said Hermione  delightedly|0.5707|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “Just as long as it works tomorrow,” Harry said|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “The  Firebolt’s going to be much farther away than the  stuff in here, it’s going to be in the castle, and I’m  going to be out there on the grounds|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “That doesn’t matter,” said Hermione firmly “Just as  long as you’re concentrating really, really hard on it,  it’ll come|-0.2433|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 Harry, we’d better get some sleep |0.4404|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 you’re  going to need it|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  Harry had been focusing so hard on learning the  Summoning Charm that evening that some of his  blind panic had left him|-0.6329|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 It returned in full measure,  however, on the following morning|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The atmosphere  in the school was one of great tension and excitement|0.7184|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Lessons were to stop at midday, giving all the  students time to get down to the dragons’ enclosure  — though of course, they didn’t yet know what they  would find there|0.0516|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Harry felt oddly separate from everyone around him,  whether they were wishing him good luck or hissing  “ We’ll have a box of tissues ready, Potted as he  passed|0.8519|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 It was a state of nervousness so advanced  that he wondered whether he mightn’t just lose his  head when they tried to lead him out to his dragon,  and start trying to curse everyone in sight|-0.6988|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Time was  behaving in a more peculiar fashion than ever,  rushing past in great dollops, so that one moment he  seemed to be sitting down in his first lesson, History  of Magic, and the next, walking into lunch |0.7178|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 and  then (where had the morning gone? the last of the  dragon-free hours?), Professor McGonagall was  hurrying over to him in the Great Hall|0.6662|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 Lots of people  were watching|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Potter, the champions have to come down onto the  grounds now|0.5267|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 You have to get ready for your first  task|0.3612|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “Okay,” said Harry, standing up, his fork falling onto  his plate with a clatter|-0.1531|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  “Good luck, Harry,” Hermione whispered|0.4588|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger', 'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “You’ll be  fine!”  “Yeah,” said Harry in a voice that was most unlike his  own|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  He left the Great Hall with Professor McGonagall|0.6249|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 She  didn’t seem herself either; in fact, she looked nearly  as anxious as Hermione|-0.25|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 As she walked him down the  stone steps and out into the cold November afternoon,  she put her hand on his shoulder|0.4939|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Now, don’t panic,” she said, “just keep a cool head|0.3182|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 We’ve got wizards standing by to control the  situation if it gets out of hand|0.4939|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The main thing is  just to do your best, and nobody will think any the  worse of you|0.2732|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Are you all right?”  “Yes,” Harry heard himself say|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “Yes, I’m fine|0.2023|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  She was leading him toward the place where the  dragons were, around the edge of the forest, but when  they approached the clump of trees behind which the  enclosure would be clearly visible, Harry saw that a  tent had been erected, its entrance facing them,  screening the dragons from view|0.5499|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  “You’re to go in here with the other champions,” said  Professor McGonagall, in a rather shaky sort of voice,  “and wait for your turn, Potter|-0.2263|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
 Mr Bagman is in  there |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 he’ll be telling you the — the procedure|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Good luck|0.7096|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “Thanks,” said Harry, in a flat, distant voice|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 She left  him at the entrance of the tent|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Harry went inside|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  Fleur Delacour was sitting in a corner on a low  wooden stool|-0.2732|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Fleur Delacour'}|{'Champion', 'Beauxbatons'}
 She didn’t look nearly as composed as  usual, but rather pale and clammy|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Viktor Krum  looked even surlier than usual, which Harry  supposed was his way of showing nerves|-0.1027|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Viktor Krum'}|"{'Durmstrang', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Golden Trio'}"
 Cedric was  pacing up and down|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Cedric Diggory'}|{'Hufflepuff', 'Hufflepuff Quidditch', 'Champion'}
 When Harry entered, Cedric  gave him a small smile, which Harry returned, feeling  the muscles in his face working rather hard, as  though they had forgotten how to do it|0.1779|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Cedric Diggory'}|"{'Hufflepuff', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Golden Trio', 'Hufflepuff Quidditch'}"
  “Harry! Good-o!” said Bagman happily, looking  around at him|0.6351|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Ludo Bagman'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Ministry', 'Golden Trio'}"
 “Come in, come in, make yourself at  home!”  Bagman looked somehow like a slightly overblown  cartoon figure, standing amid all the pale-faced  champions|0.7345|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 He was wearing his old Wasp robes again|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Well, now we’re all here — time to fill you in!” said  Bagman brightly|0.4199|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 “When the audience has assembled,  I’m going to be offering each of you this bag” — he  held up a small sack of purple silk and shook it at  them — “from which you will each select a small  model of the thing you are about to face! There are  different — er — varieties, you see|-0.1759|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 And I have to tell  you something else too |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 ah, yes |0.4019|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 your task is to  collect the golden egg\”  Harry glanced around|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 Cedric had nodded once, to  show that he understood Bagman’s words, and then  started pacing around the tent again; he looked  slightly green|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Cedric Diggory', 'Ludo Bagman'}|{'Hufflepuff', 'Ministry', 'Hufflepuff Quidditch', 'Champion'}
 Fleur Delacour and Krum hadn’t  reacted at all|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Fleur Delacour', 'Viktor Krum'}|{'Durmstrang', 'Champion', 'Beauxbatons'}
 Perhaps they thought they might be  sick if they opened their mouths; that was certainly  how Harry felt|-0.2263|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 But they, at least, had volunteered for  this|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  And in no time at all, hundreds upon hundreds of  pairs of feet could be heard passing the tent, their  owners talking excitedly, laughing, joking|0.7351|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Harry  felt as separate from the crowd as though they were a  different species|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 And then — it seemed like about a  second later to Harry — Bagman was opening the  neck of the purple silk sack|0.3612|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Ludo Bagman'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Ministry', 'Golden Trio'}"
  “Ladies first,” he said, offering it to Fleur Delacour|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Fleur Delacour'}|{'Champion', 'Beauxbatons'}
  She put a shaking hand inside the bag and drew out  a tiny, perfect model of a dragon — a Welsh Green|0.7351|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 It  had the number two around its neck|0.0772|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 And Harry  knew, by the fact that Fleur showed no sign of  surprise, but rather a determined resignation, that he  had been right: Madame Maxime had told her what  was coming|0.0644|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Olympe Maxime', 'Harry Potter', 'Fleur Delacour'}|"{'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Beauxbatons', 'Golden Trio'}"
  The same held true for Krum|0.4215|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Viktor Krum'}|{'Durmstrang', 'Champion'}
 He pulled out the  scarlet Chinese Fireball|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 It had a number three  around its neck|0.0772|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He didn’t even blink, just sat back  down and stared at the ground|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  Cedric put his hand into the bag, and out came the  blueish-gray Swedish Short-Snout, the number one  tied around its neck|0.5423|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Cedric Diggory'}|{'Hufflepuff', 'Hufflepuff Quidditch', 'Champion'}
 Knowing what was left, Harry  put his hand into the silk bag and pulled out the  Hungarian Horntail, and the number four|0.5423|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 It  stretched its wings as he looked down at it, and bared  its minuscule fangs|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Well, there you are!” said Bagman|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 “You have each  pulled out the dragon you will face, and the numbers  refer to the order in which you are to take on the  dragons, do you see? Now, I’m going to have to leave  you in a moment, because I’m commentating|-0.0516|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Mr  Diggory, you’re first, just go out into the enclosure  when you hear a whistle, all right? Now |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 Harry |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  could I have a quick word? Outside?”  “Er |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 yes,” said Harry blankly, and he got up and  went out of the tent with Bagman, who walked him a  short distance away, into the trees, and then turned  to him with a fatherly expression on his face|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Ludo Bagman'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Ministry', 'Golden Trio'}"
  “Feeling all right, Harry? Anything I can get you?”  “What?” said Harry|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “I — no, nothing|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “Got a plan?” said Bagman, lowering his voice  conspiratorially|-0.25|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 “Because I don’t mind sharing a few  pointers, if you’d like them, you know|0.6486|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 I mean,”  Bagman continued, lowering his voice still further,  “you’re the underdog here, Harry|-0.25|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Ludo Bagman'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Ministry', 'Golden Trio'}"
 Anything I can  do to help |0.4019|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
”  “No,” said Harry so quickly he knew he had sounded  rude, “no — I — I know what I’m going to do, thanks|-0.0258|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
”  “Nobody would know, Harry,” said Bagman, winking  at him|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Ludo Bagman'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Ministry', 'Golden Trio'}"
  “No, I’m fine,” said Harry, wondering why he kept  telling people this, and wondering whether he had  ever been less fine|0.1298|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “I’ve got a plan worked out, I — ”  A whistle had blown somewhere|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Good lord, I’ve got to run!” said Bagman in alarm,  and he hurried off|-0.4003|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
  Harry walked back to the tent and saw Cedric  emerging from it, greener than ever|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Cedric Diggory'}|"{'Hufflepuff', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Golden Trio', 'Hufflepuff Quidditch'}"
 Harry tried to  wish him luck as he walked past, but all that came  out of his mouth was a sort of hoarse grunt|0.431|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  Harry went back inside to Fleur and Krum|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Fleur Delacour', 'Viktor Krum'}|"{'Durmstrang', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Beauxbatons', 'Golden Trio'}"
 Seconds  later, they heard the roar of the crowd, which meant  Cedric had entered the enclosure and was now face-  to-face with the living counterpart of his model|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Cedric Diggory'}|{'Hufflepuff', 'Hufflepuff Quidditch', 'Champion'}
  It was worse than Harry could ever have imagined,  sitting there and listening|-0.4767|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 The crowd screamed |-0.3182|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  yelled |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 gasped like a single many-headed entity, as  Cedric did whatever he was doing to get past the  Swedish Short-Snout|0.3612|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Cedric Diggory'}|{'Hufflepuff', 'Hufflepuff Quidditch', 'Champion'}
 Krum was still staring at the  ground|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Viktor Krum'}|{'Durmstrang', 'Champion'}
 Fleur had now taken to retracing Cedric’s  steps, around and around the tent|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Fleur Delacour', 'Cedric Diggory'}|{'Champion', 'Hufflepuff Quidditch', 'Hufflepuff', 'Beauxbatons'}
 And Bagman’s  commentary made everything much, much worse|-0.4767|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
  Horrible pictures formed in Harry’s mind as he heard:  “Oooh, narrow miss there, very narrow” |-0.6249|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 “He’s  taking risks, this one!” |-0.3382|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “Clever move — pity it  didn’t work!”  And then, after about fifteen minutes, Harry heard  the deafening roar that could mean only one thing:  Cedric had gotten past his dragon and captured the  golden egg|-0.5707|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Cedric Diggory'}|"{'Hufflepuff', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Golden Trio', 'Hufflepuff Quidditch'}"
  “Very good indeed!” Bagman was shouting|0.4926|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 “And now  the marks from the judges!”  But he didn’t shout out the marks; Harry supposed  the judges were holding them up and showing them  to the crowd|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
  “One down, three to go!” Bagman yelled as the whistle  blew again|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 “Miss Delacour, if you please!”  Fleur was trembling from head to foot; Harry felt more  warmly toward her than he had done so far as she left  the tent with her head held high and her hand  clutching her wand|0.6105|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Fleur Delacour'}|"{'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Beauxbatons', 'Golden Trio'}"
 He and Krum were left alone, at  opposite sides of the tent, avoiding each other’s gaze|-0.5267|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Viktor Krum'}|{'Durmstrang', 'Champion'}
  The same process started again|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 “Oh I’m not sure  that was wise!” they could hear Bagman shouting  gleefully|-0.308|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Ludo Bagman'}|{'Ministry'}
 “Oh |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 nearly! Careful now |0.2244|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 good lord, I  thought she’d had it then!”  Ten minutes later, Harry heard the crowd erupt into  applause once more|0.7177|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 Fleur must have been  successful too|0.5859|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Fleur Delacour'}|{'Champion', 'Beauxbatons'}
 A pause, while Fleur’s marks were  being shown |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Fleur Delacour'}|{'Champion', 'Beauxbatons'}
 more clapping |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 then, for the third  time, the whistle|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “And here comes Mr Krum!” cried Bagman, and  Krum slouched out, leaving Harry quite alone|-0.6352|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Viktor Krum', 'Ludo Bagman'}|"{'Durmstrang', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', 'Ministry', ""Dumbledore's Army"", 'Golden Trio'}"
  He felt much more aware of his body than usual; very  aware of the way his heart was pumping fast, and his  fingers tingling with fear |0.25|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 yet at the same time, he  seemed to be outside himself, seeing the walls of the  tent, and hearing the crowd, as though from far away|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Very daring!” Bagman was yelling, and Harry heard  the Chinese Fireball emit a horrible, roaring shriek,  while the crowd drew its collective breath|-0.5848|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Ludo Bagman'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Ministry', 'Golden Trio'}"
 “That’s  some nerve he’s showing — and — yes, he’s got the  egg!”  Applause shattered the wintery air like breaking  glass; Krum had finished — it would be Harry’s turn  any moment|0.636|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter', 'Viktor Krum'}|"{'Durmstrang', 'Potter Family', 'Gryffindor Quidditch', 'Champion', 'Gryffindor', ""Dumbledore's Army"", 'Golden Trio'}"
  He stood up, noticing dimly that his legs seemed to be  made of marshmallow|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He waited|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 And then he heard  the whistle blow|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 He walked out through the entrance  of the tent, the panic rising into a crescendo inside  him|-0.5106|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 And now he was walking past the trees, through  a gap in the enclosure fence|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  He saw everything in front of him as though it was a  very highly colored dream|0.3699|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 There were hundreds and  hundreds of faces staring down at him from stands  that had been magicked there since he’d last stood on  this spot|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 And there was the Horntail, at the other  end of the enclosure, crouched low over her clutch of  eggs, her wings half-furled, her evil, yellow eyes upon  him, a monstrous, scaly, black lizard, thrashing her  spiked tail, leaving yard-long gouge marks in the hard  ground|-0.7845|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 The crowd was making a great deal of noise,  but whether friendly or not, Harry didn’t know or  care|0.9032|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 It was time to do what he had to do |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 to focus  his mind, entirely and absolutely, upon the thing that  was his only chance|0.25|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  He raised his wand|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
  “Accio Firebolti” he shouted|0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|['Accio']|set()|set()
  Harry waited, every fiber of him hoping, praying|0.6486|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|{'Harry Potter'}|"{'Potter Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio'}"
 If  it hadn’t worked |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
 if it wasn’t coming |0.0|77 The First Task  |4 Harry Potter And The Goblet Of Fire|[]|set()|set()
