sentence|sentiment|chapter|book|spells|characters|groups
  Harry soared around the perimeter of the grounds,  looking around for the Snitch and keeping one eye on  Harper, who was zigzagging far below him|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 Then a  voice that was jarringly different to the usual  commentator’s started up|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “Well, there they go, and I think we’re all surprised to  see the team that Potter’s put together this year|0.2263|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  Many thought, given Ronald Weasley’s patchy  performance as Keeper last year, that he might be off  the team, but of course, a close personal friendship  with the Captain does help|0.8126|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
”  These words were greeted with jeers and applause  from the Slytherin end of the pitch|0.5994|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Salazar Slytherin'}|{'Slytherin', 'Founder'}
 Harry craned  around on his broom to look toward the  commentator’s podium|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 A tall, skinny blond boy with  an upturned nose was standing there, talking into the  magical megaphone that had once been Lee Jordan’s;  Harry recognized Zacharias Smith, a Hufflepuff player  whom he heartily disliked|-0.4019|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Helga Hufflepuff', 'Harry Potter', 'Lee Jordan', 'Zacharias Smith'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Hufflepuff', 'Gryffindor Quidditch', 'Hufflepuff Quidditch', 'Founder', 'Potter Family'}"
  “Oh, and here comes Slytherin ’s first attempt on goal,  it’s Urquhart streaking down the pitch and — ”  Harry’s stomach turned over|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Salazar Slytherin', 'Harry Potter'}|"{""Dumbledore's Army"", 'Slytherin', 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Founder', 'Potter Family'}"
  “ — Weasley saves it, well, he’s bound to get lucky  sometimes, I suppose|0.5994|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “That’s right, Smith, he is,” muttered Harry, grinning  to himself, as he dived amongst the Chasers with his  eyes searching all around for some hint of the elusive  Snitch|0.3612|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Zacharias Smith'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Hufflepuff', 'Gryffindor Quidditch', 'Hufflepuff Quidditch', 'Potter Family'}"
  With half an hour of the game gone, Gryffindor were  leading sixty points to zero, Ron having made some  truly spectacular saves, some by the very tips of his  gloves, and Ginny having scored four of Gryffindor’s  six goals|0.4404|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Godric Gryffindor', 'Ron Weasley', 'Ginny Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Prefect', 'Golden Trio', 'Gryffindor Quidditch', 'Founder', 'Weasley Family'}"
 This effectively stopped Zacharias  wondering loudly whether the two Weasleys were only  there because Harry liked them, and he started on  Peakes and Coote instead|0.5859|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Zacharias Smith'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Hufflepuff', 'Gryffindor Quidditch', 'Hufflepuff Quidditch', 'Potter Family'}"
  “Of course, Coote isn’t really the usual build for a  Beater,” said Zacharias loftily, “they’ve generally got a  bit more muscle — ”  “Hit a Bludger at him!” Harry called to Coote as he  zoomed past, but Coote, grinning broadly, chose to  aim the next Bludger at Harper instead, who was just  passing Harry in the opposite direction|0.5487|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Zacharias Smith'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Hufflepuff', 'Gryffindor Quidditch', 'Hufflepuff Quidditch', 'Potter Family'}"
 Harry was  pleased to hear the dull thunk that meant the  Bludger had found its mark|0.0516|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  It seemed as though Gryffindor could do no wrong|0.3724|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Godric Gryffindor'}|{'Founder', 'Gryffindor'}
  Again and again they scored, and again and again, at  the other end of the pitch, Ron saved goals with  apparent ease|0.6486|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 He was actually smiling now, and  when the crowd greeted a particularly good save with  a rousing chorus of the old favorite “Weasley Is Our  King,” he pretended to conduct them from on high|0.9296|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “Thinks he’s something special today, doesn’t he?”  said a snide voice, and Harry was nearly knocked off  his broom as Harper collided with him hard and  deliberately|0.3182|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 “Your blood-traitor pal |0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  Madam Hooch’s back was turned, and though  Gryffindors below shouted in anger, by the time she  looked around, Harper had already sped off|-0.5719|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Godric Gryffindor', 'Rolanda Hooch'}|{'Founder', 'Gryffindor', 'Teacher'}
 His  shoulder aching, Harry raced after him, determined to  ram him back|-0.2023|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  “And I think Harper of Slytherin’s seen the Snitch!”  said Zacharias Smith through his megaphone|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Salazar Slytherin', 'Zacharias Smith'}|"{""Dumbledore's Army"", 'Slytherin', 'Hufflepuff', 'Hufflepuff Quidditch', 'Founder'}"
 “Yes,  he’s certainly seen something Potter hasn’t!”  Smith really was an idiot, thought Harry, hadn’t he  noticed them collide? But next moment, his stomach  seemed to drop out of the sky — Smith was right and  Harry was wrong: Harper had not sped upward at  random; he had spotted what Harry had not: The  Snitch was speeding along high above them, glinting  brightly against the clear blue sky|-0.2901|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Zacharias Smith'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Hufflepuff', 'Gryffindor Quidditch', 'Hufflepuff Quidditch', 'Potter Family'}"
  Harry accelerated; the wind was whistling in his ears  so that it drowned all sound of Smith’s commentary  or the crowd, but Harper was still ahead of him, and  Gryffindor was only a hundred points up; if Harper  got there first Gryffindor had lost |-0.6738|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Godric Gryffindor', 'Harry Potter', 'Zacharias Smith'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Hufflepuff', 'Gryffindor Quidditch', 'Hufflepuff Quidditch', 'Founder', 'Potter Family'}"
 and now Harper  was feet from it, his hand outstretched|0.4939|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “Oi, Harper!” yelled Harry in desperation|-0.5093|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 “How much  did Malfoy pay you to come on instead of him?”  He did not know what made him say it, but Harper  did a double-take; he fumbled the Snitch, let it slip  through his fingers, and shot right past it|-0.0516|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Draco Malfoy'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad', 'Prefect'}
 Harry  made a great swipe for the tiny, fluttering ball and  caught it|0.6249|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  “YES!” Harry yelled|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 Wheeling around, he hurtled  back toward the ground, the Snitch held high in his  hand|0.3818|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 As the crowd realized what had happened, a  great shout went up that almost drowned the sound  of the whistle that signaled the end of the game|0.1263|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “Ginny, where ’re you going?” yelled Harry, who had  found himself trapped in the midst of a mass midair  hug with the rest of the team, but Ginny sped right  on past them until, with an almighty crash, she  collided with the commentator’s podium|-0.5719|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ginny Weasley', 'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Weasley Family', 'Gryffindor Quidditch', 'Potter Family'}"
 As the  crowd shrieked and laughed, the Gryffindor team  landed beside the wreckage of wood under which  Zacharias was feebly stirring; Harry heard Ginny  saying blithely to an irate Professor McGonagall,  “Forgot to brake, Professor, sorry|-0.296|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Minerva McGonagall', 'Godric Gryffindor', 'Ginny Weasley', 'Harry Potter', 'Zacharias Smith'}|"{'Order of the Phoenix', ""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Hufflepuff', 'Weasley Family', 'Gryffindor Quidditch', 'Hufflepuff Quidditch', 'Founder', 'Potter Family', 'Teacher'}"
”  Laughing, Harry broke free of the rest of the team and  hugged Ginny, but let go very quickly|0.4939|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ginny Weasley', 'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Weasley Family', 'Gryffindor Quidditch', 'Potter Family'}"
 Avoiding her  gaze, he clapped a cheering Ron on the back instead  as, all enmity forgotten, the Gryffindor team left the  pitch arm in arm, punching the air and waving to  their supporters|0.4404|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Godric Gryffindor', 'Ron Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Prefect', 'Golden Trio', 'Gryffindor Quidditch', 'Founder', 'Weasley Family'}"
  The atmosphere in the changing room was jubilant|0.6124|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “Party up in the common room, Seamus said!” yelled  Dean exuberantly|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Dean Thomas', 'Seamus Finnigan'}|"{'Gryffindor Quidditch', 'Gryffindor', ""Dumbledore's Army""}"
 “C’mon, Ginny, Demelza!”  Ron and Harry were the last two in the changing  room|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ginny Weasley', 'Ron Weasley', 'Harry Potter', 'Demelza Robins'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Weasley Family', 'Prefect', 'Gryffindor Quidditch', 'Potter Family'}"
 They were just about to leave when Hermione  entered|-0.0516|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Prefect', ""Dumbledore's Army""}"
 She was twisting her Gryffindor scarf in her  hands and looked upset but determined|0.3182|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Godric Gryffindor'}|{'Founder', 'Gryffindor'}
  “I want a word with you, Harry|0.0772|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
” She took a deep  breath|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 “You shouldn’t have done it|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 You heard  Slughorn, it’s illegal|-0.5574|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Horace Slughorn'}|{'Teacher'}
”  “What are you going to do, turn us in?” demanded  Ron|-0.2263|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
  “What are you two talking about?” asked Harry,  turning away to hang up his robes so that neither of  them would see him grinning|0.3612|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  “You know perfectly well what we’re talking about!”  said Hermione shrilly|0.7644|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Prefect', ""Dumbledore's Army""}"
 “You spiked Ron’s juice with  lucky potion at breakfast! Felix Felicis!”  “No, I didn’t,” said Harry, turning back to face them  both|0.5242|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect', 'Weasley Family', 'Gryffindor Quidditch', 'Potter Family'}"
  “Yes you did, Harry, and that’s why everything went  right, there were Slytherin players missing and Ron  saved everything!”  “I didn’t put it in!” said Harry, grinning broadly|0.5696|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Salazar Slytherin', 'Ron Weasley', 'Harry Potter'}|"{""Dumbledore's Army"", 'Slytherin', 'Gryffindor', 'Golden Trio', 'Prefect', 'Weasley Family', 'Gryffindor Quidditch', 'Founder', 'Potter Family'}"
 He  slipped his hand inside his jacket pocket and drew  out the tiny bottle that Hermione had seen in his  hand that morning|0.7506|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Prefect', ""Dumbledore's Army""}"
 It was full of golden potion and  the cork was still tightly sealed with wax|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 “I wanted  Ron to think I’d done it, so I faked it when I knew you  were looking|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
” He looked at Ron|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 “You saved  everything because you felt lucky|0.6808|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 You did it all  yourself|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  He pocketed the potion again|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “There really wasn’t anything in my pumpkin juice?”  Ron said, astounded|0.4215|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 “But the weather’s good |0.4404|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 and  Vaisey couldn’t play|0.34|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 I honestly haven’t been given  lucky potion?”  Harry shook his head|0.6597|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 Ron gaped at him for a  moment, then rounded on Hermione, imitating her  voice|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 “ You added Felix Felicis to Ron’s juice this  morning, that’s why he saved every thing\ See! I can  save goals without help, Hermione!”  “I never said you couldn’t — Ron, you thought you’d  been given it too!”  But Ron had already strode past her out of the door  with his broomstick over his shoulder|0.5018|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
  “Er,” said Harry into the sudden silence; he had not  expected his plan to backfire like this, “shall |0.3612|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 shall  we go up to the party, then?”  “You go!” said Hermione, blinking back tears|0.2714|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Prefect', ""Dumbledore's Army""}"
 “I’m  sick of Ron at the moment, I don’t know what I’m  supposed to have done|-0.5106|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
”  And she stormed out of the changing room too|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  Harry walked slowly back up the grounds toward the  castle through the crowd, many of whom shouted  congratulations at him, but he felt a great sense of  letdown; he had been sure that if Ron won the match,  he and Hermione would be friends again immediately|0.9692|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Harry Potter', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Weasley Family', 'Gryffindor Quidditch', 'Potter Family'}"
  He did not see how he could possibly explain to  Hermione that what she had done to offend Ron was  kiss Viktor Krum, not when the offense had occurred  so long ago|0.327|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Viktor Krum', 'Ron Weasley', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Champion', 'Golden Trio', 'Gryffindor', 'Prefect', 'Durmstrang', 'Gryffindor Quidditch', 'Weasley Family'}"
  Harry could not see Hermione at the Gryffindor  celebration party, which was in full swing when he  arrived|0.4019|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Godric Gryffindor', 'Harry Potter', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Founder', 'Potter Family'}"
 Renewed cheers and clapping greeted his  appearance, and he was soon surrounded by a mob of  people congratulating him|0.6369|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 What with trying to shake  off the Creevey brothers, who wanted a blow-by-blow  match analysis, and the large group of girls that  encircled him, laughing at his least amusing  comments and batting their eyelids, it was some time  before he could try and find Ron|0.0813|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 At last, he  extricated himself from Romilda Vane, who was  hinting heavily that she would like to go to Slughorn’s  Christmas party with him|0.6369|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Horace Slughorn', 'Romilda Vane'}|{'Gryffindor', 'Teacher'}
 As he was ducking toward  the drinks table, he walked straight into Ginny,  Arnold the Pygmy Puff riding on her shoulder and  Crookshanks mewing hopefully at her heels|0.5574|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ginny Weasley', 'Crookshanks'}|"{""Dumbledore's Army"", 'Gryffindor', 'Gryffindor Quidditch', 'Pet', 'Weasley Family'}"
  “Looking for Ron?” she asked, smirking|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
 “He’s over  there, the filthy hypocrite|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  Harry looked into the corner she was indicating|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  There, in full view of the whole room, stood Ron  wrapped so closely around Lavender Brown it was  hard to tell whose hands were whose|-0.1027|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Lavender Brown', 'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
  “It looks like he’s eating her face, doesn’t it?” said  Ginny dispassionately|0.3612|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “But I suppose he’s got to  refine his technique somehow|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 Good game, Harry|0.4404|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
”  She patted him on the arm; Harry felt a swooping  sensation in his stomach, but then she walked off to  help herself to more butterbeer|0.5499|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 Crookshanks trotted  after her, his yellow eyes fixed upon Arnold|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Crookshanks'}|{'Pet'}
  Harry turned away from Ron, who did not look like he  would be surfacing soon, just as the portrait hole was  closing|-0.2755|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley', 'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect', 'Weasley Family', 'Gryffindor Quidditch', 'Potter Family'}"
 With a sinking feeling, he thought he saw a  mane of bushy brown hair whipping out of sight|0.128|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  He darted forward, sidestepped Romilda Vane again,  and pushed open the portrait of the Fat Lady|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Romilda Vane'}|{'Gryffindor'}
 The  corridor outside seemed to be deserted|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  “Hermione?”  He found her in the first unlocked classroom he tried|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Prefect', ""Dumbledore's Army""}"
  She was sitting on the teacher’s desk, alone except for  a small ring of twittering yellow birds circling her  head, which she had clearly just conjured out of  midair|0.1779|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 Harry could not help admiring her spell-work  at a time like this|-0.2363|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  “Oh, hello, Harry,” she said in a brittle voice|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
 “I was  just practicing|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
”  “Yeah |0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 they’re — er — really good|0.4927|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
” said Harry|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  He had no idea what to say to her|-0.296|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 He was just  wondering whether there was any chance that she  had not noticed Ron, that she had merely left the  room because the party was a little too rowdy, when  she said, in an unnaturally high-pitched voice, “Ron  seems to be enjoying the celebrations|0.7964|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Ron Weasley'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Weasley Family'}"
”  “Er |0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 does he?” said Harry|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Gryffindor Quidditch', 'Potter Family'}"
  “Don’t pretend you didn’t see him,” said Hermione|-0.1027|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Prefect', ""Dumbledore's Army""}"
  “He wasn’t exactly hiding it, was — ?”  The door behind them burst open|-0.296|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
 To Harry’s horror,  Ron came in, laughing, pulling Lavender by the hand|0.4019|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Lavender Brown', 'Ron Weasley', 'Harry Potter'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect', 'Weasley Family', 'Gryffindor Quidditch', 'Potter Family'}"
  “Oh,” he said, drawing up short at the sight of Harry  and Hermione|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Harry Potter', 'Hermione Granger'}|"{""Dumbledore's Army"", 'Golden Trio', 'Gryffindor', 'Prefect', 'Gryffindor Quidditch', 'Potter Family'}"
  “Oops!” said Lavender, and she backed out of the  room, giggling|0.4389|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|{'Lavender Brown'}|"{'Gryffindor', ""Dumbledore's Army""}"
 The door swung shut behind her|0.0|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
  There was a horrible, swelling, billowing silence|-0.5423|146 Felix Felicis  |6 Harry Potter And The Half-Blood Prince|[]|set()|set()
