sentence|sentiment|chapter|book|spells|characters|groups
 “Oh no,  Dumbledore, I am too tired tonight|-0.4404|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  Something about Phineas ’s voice was familiar to  Harry|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Phineas Nigellus Black', 'Harry Potter'}|"{'Black Family', 'Gryffindor Quidditch', 'Headmaster', 'Potter Family', 'Golden Trio', 'Gryffindor', 'Portrait', ""Dumbledore's Army""}"
 Where had he heard it before? But before he  could think, the portraits on the surrounding walls  broke into a storm of protest|-0.7351|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “Insubordination, sir!” roared a corpulent, red-nosed  wizard, brandishing his fists|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “Dereliction of duty!”  “We are honor-bound to give service to the present  Headmaster of Hogwarts!” cried a frail-looking old  wizard whom Harry recognized as Dumbledore’s  predecessor, Armando Dippet|-0.4912|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “Shame on you,  Phineas!”  “Shall I persuade him, Dumbledore?” called a gimlet-  eyed witch, raising an unusually thick wand that  looked not unlike a birch rod|-0.4199|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Phineas Nigellus Black'}|{'Black Family', 'Portrait', 'Headmaster'}
  “Oh, very well,” said the wizard called Phineas, eyeing  this wand slightly apprehensively, “though he may  well have destroyed my picture by now, he’s done  most of the family — ”  “Sirius knows not to destroy your portrait,” said  Dumbledore, and Harry realized immediately where  he had heard Phineas ’s voice before: issuing from the  apparently empty frame in his bedroom in Grimmauld  Place|-0.0147|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Phineas Nigellus Black', 'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Headmaster', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Portrait', 'Marauders'}"
 “You are to give him the message that Arthur  Weasley has been gravely injured and that his wife,  children, and Harry Potter will be arriving at his  house shortly|-0.6369|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Arthur Weasley'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army""}"
 Do you understand?”  “Arthur Weasley, injured, wife and children and Harry  Potter coming to stay,” recited Phineas in a bored  voice|-0.5859|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Phineas Nigellus Black', 'Harry Potter', 'Arthur Weasley'}|"{'Black Family', 'Gryffindor Quidditch', 'Ministry', 'Weasley Family', 'Headmaster', 'Potter Family', 'Golden Trio', 'Order of the Phoenix', 'Gryffindor', 'Portrait', ""Dumbledore's Army""}"
 “Yes, yes |0.4019|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 very well|0.3384|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  He sloped away into the frame of the portrait and  disappeared from view at the very moment that the  study door opened again|-0.2263|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Fred, George, and Ginny  were ushered inside by Professor McGonagall, all  three of them looking disheveled and shocked, still in  their night things|-0.3182|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'George Weasley', 'Minerva McGonagall', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
  “Harry — what’s going on?” asked Ginny, who looked  frightened|-0.4404|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Harry Potter'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “Professor McGonagall says you saw Dad  hurt — ”  “Your father has been injured in the course of his  work for the Order of the Phoenix,” said Dumbledore  before Harry could speak|-0.7269|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Minerva McGonagall'}|"{'Gryffindor Quidditch', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
 “He has been taken to St  Mungo’s Hospital for Magical Maladies and Injuries|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 I  am sending you back to Sirius’s house, which is  much more convenient for the hospital than the  Burrow|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 You will meet your mother there|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “How’re we going?” asked Fred, looking shaken|-0.0772|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “Floo  powder?”  “No,” said Dumbledore, “Floo powder is not safe at the  moment, the Network is being watched|-0.3412|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 You will be  taking a Portkey|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
” He indicated the old kettle lying  innocently on his desk|-0.25|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “We are just waiting for  Phineas Nigellus to report back|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Phineas Nigellus Black'}|{'Black Family', 'Portrait', 'Headmaster'}
 I wish to be sure  that the coast is clear before sending you — ”  There was a flash of flame in the very middle of the  office, leaving behind a single golden feather that  floated gently to the floor|0.8625|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “It is Fawkes’s warning,” said Dumbledore, catching  the feather as it fell|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fawkes'}|{'Pet'}
 “She must know you’re out of  your beds|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Minerva, go and head her off — tell her  any story — ”  Professor McGonagall was gone in a swish of tartan|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Minerva McGonagall'}|{'Order of the Phoenix', 'Teacher'}
  “He says he’ll be delighted,” said a bored voice behind  Dumbledore; the wizard called Phineas had  reappeared in front of his Slytherin banner|-0.2732|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Phineas Nigellus Black', 'Salazar Slytherin'}|{'Black Family', 'Headmaster', 'Slytherin', 'Founder', 'Portrait'}
 “My  great-great-grandson has always had odd taste in  houseguests|-0.3182|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  “Come here, then,” Dumbledore said to Harry and the  Weasleys|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 “And quickly, before anyone else joins us  Harry and the others gathered around Dumbledore’s  desk|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  “You have all used a Portkey before?” asked  Dumbledore, and they nodded, each reaching out to  touch some part of the blackened kettle|0.2023|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “Good|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 On  the count of three then |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 one |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 two |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  It happened in a fraction of a second: In the  infinitesimal pause before Dumbledore said “three,”  Harry looked up at him — they were very close  together — and Dumbledore’s clear blue gaze moved  from the Portkey to Harry’s face|0.3818|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  At once, Harry’s scar burned white-hot, as though the  old wound had burst open again — and unbidden,  unwanted, but terrifyingly strong, there rose within  Harry a hatred so powerful he felt, for that instant,  that he would like nothing better than to strike — to  bite — to sink his fangs into the man before him —  “|0.3644|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 three|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  He felt a powerful jerk behind his navel, the ground  vanished from beneath his feet, his hand was glued to  the kettle; he was banging into the others as all sped  forward in a swirl of colors and a rush of wind, the  kettle pulling them onward and then —  His feet hit the ground so hard that his knees  buckled, the kettle clattered to the ground and  somewhere close at hand a voice said, “Back again,  the blood traitor brats, is it true their father’s dying |0.8287|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  ?”  “OUT!” roared a second voice|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Harry scrambled to his feet and looked around; they  had arrived in the gloomy basement kitchen of  number twelve, Grimmauld Place|-0.0772|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 The only sources of  light were the fire and one guttering candle, which  illuminated the remains of a solitary supper|-0.34|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Kreacher  was disappearing through the door to the hall,  looking back at them malevolently as he hitched up  his loincloth; Sirius was hurrying toward them all,  looking anxious|-0.25|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Kreacher', 'Sirius Black'}|{'Black Family', 'House-Elf', 'Order of the Phoenix', 'Marauders'}
 He was unshaven and still in his day  clothes; there was also a slightly Mundungus-like  whiff of stale drink about him|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Mundungus Fletcher'}|{'Order of the Phoenix'}
  “What’s going on?” he said, stretching out a hand to  help Ginny up|0.7096|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “Phineas Nigellus said Arthur’s been  badly injured — ”  “Ask Harry,” said Fred|-0.7003|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Phineas Nigellus Black', 'Harry Potter', 'Arthur Weasley', 'Fred Weasley'}|"{'Black Family', 'Gryffindor Quidditch', 'Ministry', 'Weasley Family', 'Headmaster', 'Potter Family', 'Golden Trio', 'Order of the Phoenix', 'Gryffindor', 'Portrait', ""Dumbledore's Army""}"
  “Yeah, I want to hear this for myself,” said George|0.0772|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  The twins and Ginny were staring at him|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 Kreacher’s  footsteps had stopped on the stairs outside|-0.2263|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Kreacher'}|{'House-Elf'}
  “It was — ” Harry began; this was even worse than  telling McGonagall and Dumbledore|-0.4767|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Minerva McGonagall'}|"{'Gryffindor Quidditch', 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Teacher'}"
 “I had a — a  kind of — vision|0.25|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  And he told them all that he had seen, though he  altered the story so that it sounded as though he had  watched from the sidelines as the snake attacked,  rather than from behind the snake’s own eyes|-0.4588|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Ron,  who was still very white, gave him a fleeting look, but  did not speak|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 When Harry had finished, Fred,  George, and Ginny continued to stare at him for a  moment|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'George Weasley', 'Harry Potter', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Harry did not know whether he was  imagining it or not, but he fancied there was  something accusatory in their looks|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Well, if they were  going to blame him for just seeing the attack, he was  glad he had not told them that he had been inside the  snake at the time|-0.1027|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “Is Mum here?” said Fred, turning to Sirius|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', 'Weasley Family', ""Dumbledore's Army"", 'Order of the Phoenix', 'Gryffindor', 'Marauders'}"
  “She probably doesn’t even know what’s happened  yet,” said Sirius|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 “The important thing was to get you  away before Umbridge could interfere|0.2023|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Dolores Umbridge'}|{'Ministry', 'Teacher'}
 I expect  Dumbledore’s letting Molly know now|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Molly Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
”  “We’ve got to go to St Mungo’s,” said Ginny urgently|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  She looked around at her brothers; they were of  course still in their pajamas|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “Sirius, can you lend us  cloaks or anything — ?”  “Hang on, you can’t go tearing off to St Mungo’s!”  said Sirius|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
  “ ’Course we can go to St Mungo’s if we want,” said  Fred, with a mulish expression, “he’s our dad!”  “And how are you going to explain how you knew  Arthur was attacked before the hospital even let his  wife know?”  “What does that matter?” said George hotly|-0.565|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley', 'Arthur Weasley', 'Fred Weasley'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army""}"
  “It matters because we don’t want to draw attention  to the fact that Harry is having visions of things that  are happening hundreds of miles away!” said Sirius  angrily|-0.2003|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family', 'Order of the Phoenix', 'Golden Trio', 'Gryffindor', 'Marauders'}"
 “Have you any idea what the Ministry would  make of that information?”  Fred and George looked as though they could not care  less what the Ministry made of anything|-0.3875|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 Ron was still  white-faced and silent|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 Ginny said, “Somebody else  could have told us|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 We could have heard it  somewhere other than Harry|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
”  “Like who?” said Sirius impatiently|-0.4019|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 “Listen, your  dad’s been hurt while on duty for the Order and the  circumstances are fishy enough without his children  knowing about it seconds after it happened, you  could seriously damage the Order’s — ”  “We don’t care about the dumb Order!” shouted Fred|-0.8268|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  “It’s our dad dying we’re talking about!” yelled George|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  “Your father knew what he was getting into, and he  won’t thank you for messing things up for the Order!”  said Sirius angrily in his turn|-0.1511|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 “This is how it is —  this is why you’re not in the Order — you don’t  understand — there are things worth dying for!”  “Easy for you to say, stuck here!” bellowed Fred|-0.1739|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “I  don’t see you risking your neck!”  The little color remaining in Sirius’s face drained from  it|-0.6239|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 He looked for a moment as though he would quite  like to hit Fred, but when he spoke, it was in a voice  of determined calm|0.7874|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 “I know it’s hard, but we’ve all got  to act as though we don’t know anything yet|-0.0516|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 We’ve  got to stay put, at least until we hear from your  mother, all right?”  Fred and George still looked mutinous|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 Ginny,  however, took a few steps over to the nearest chair  and sank into it|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 Harry looked at Ron, who made a  funny movement somewhere between a nod and  shrug, and they sat down too|0.4404|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 The twins glared at  Sirius for another minute, then took seats on either  side of Ginny|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Sirius Black'}|"{'Black Family', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Weasley Family', 'Order of the Phoenix', 'Gryffindor', 'Marauders'}"
  “That’s right,” said Sirius encouragingly, “come on,  let’s all |0.4588|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 let’s all have a drink while we’re waiting|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Accio Butterbeeri”  He raised his wand as he spoke and half a dozen  bottles came flying toward them out of the pantry,  skidded along the table, scattering the debris of  Sirius’s meal, and stopped neatly in front of the six of  them|0.128|116 St|5 Harry Potter And The Order Of The Phoenix|['Accio']|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 They all drank, and for a while the only sounds  were those of the crackling of the kitchen fire and the  soft thud of their bottles on the table|-0.34|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  Harry was only drinking to have something to do with  his hands|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 His stomach was full of horrible hot,  bubbling guilt|-0.6808|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 They would not be here if it were not  for him; they would all still be asleep in bed|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 And it  was no good telling himself that by raising the alarm  he had ensured that Mr Weasley was found, because  there was also the inescapable business of it being he  who had attacked Mr Weasley in the first place|-0.7786|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Arthur Weasley'}|{'Ministry', 'Weasley Family', 'Order of the Phoenix'}
  Don’t be stupid, you haven’t got fangs, he told himself,  trying to keep calm, though the hand on his  butterbeer bottle was shaking|0.1027|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 You were lying in bed,  you weren’t attacking anyone|-0.7506|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  But then, what just happened in Dumbledore’s office ?  he asked himself|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 I felt like I wanted to attack  Dumbledore too|-0.1531|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  He put the bottle down on the table a little harder  than he meant to, so that it slopped over onto the  table|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 No one took any notice|-0.296|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Then a burst of fire in  midair illuminated the dirty plates in front of them  and as they gave cries of shock, a scroll of parchment  fell with a thud onto the table, accompanied by a  single golden phoenix tail feather|-0.8625|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  “Fawkes!” said Sirius at once, snatching up the  parchment|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fawkes', 'Sirius Black'}|{'Black Family', 'Pet', 'Order of the Phoenix', 'Marauders'}
 “That’s not Dumbledore’s writing — it  must be a message from your mother — here — ”  He thrust the letter into George’s hand, who ripped it  open and read aloud, “ Dad is still alive|0.7003|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 I am setting  out for St Mungo’s now|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Stay where you are|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 I will  send news as soon as I can|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 Mum|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  George looked around the table|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
  “Still alive |0.3818|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
” he said slowly|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “But that makes it  sound |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
”  He did not need to finish the sentence|0.0772|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 It sounded to  Harry too as though Mr Weasley was hovering  somewhere between life and death|-0.5994|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Arthur Weasley'}|"{'Ministry', 'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Order of the Phoenix', 'Gryffindor', ""Dumbledore's Army""}"
 Still exceptionally  pale, Ron stared at the back of his mother’s letter as  though it might speak words of comfort to him|0.3612|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 Fred  pulled the parchment out of George’s hands and read  it for himself, then looked up at Harry, who felt his  hand shaking on his butterbeer bottle again and  clenched it more tightly to stop the trembling|-0.3535|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'George Weasley', 'Harry Potter', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
  If Harry had ever sat through a longer night than this  one he could not remember it|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter'}|"{'Gryffindor Quidditch', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Sirius suggested once  that they all go to bed, but without any real  conviction, and the Weasleys’ looks of disgust were  answer enough|-0.7469|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 They mostly sat in silence around the  table, watching the candle wick sinking lower and  lower into liquid wax, now and then raising bottles to  their lips, speaking only to check the time, to wonder  aloud what was happening, and to reassure one  another that if there was bad news, they would know  straightaway, for Mrs Weasley must long since have  arrived at St Mungo’s|-0.6705|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Molly Weasley'}|{'Weasley Family', 'Order of the Phoenix'}
  Fred fell into a doze, his head sagging sideways onto  his shoulder|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Fred Weasley'}|"{'Gryffindor Quidditch', 'Gryffindor', 'Weasley Family', ""Dumbledore's Army""}"
 Ginny was curled like a cat on her  chair, but her eyes were open; Harry could see them  reflecting the firelight|0.1901|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ginny Weasley', 'Harry Potter'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army""}"
 Ron was sitting with his head  in his hands, whether awake or asleep it was  impossible to tell|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 And he and Sirius looked at each  other every so often, intruders upon the family grief,  waiting |-0.4939|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Sirius Black'}|{'Black Family', 'Order of the Phoenix', 'Marauders'}
 waiting |0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
  And then, at ten past five in the morning by Ron’s  watch, the kitchen door swung open and Mrs  Weasley entered the kitchen|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Ron Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
 She was extremely pale,  but when they all turned to look at her, Fred, Ron,  and Harry half-rising from their chairs, she gave a  wan smile|0.5023|116 St|5 Harry Potter And The Order Of The Phoenix|[]|{'Harry Potter', 'Ron Weasley', 'Fred Weasley'}|"{'Gryffindor Quidditch', 'Weasley Family', 'Potter Family', 'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Prefect'}"
  “He’s going to be all right,” she said, her voice weak  with tiredness|-0.4404|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 “He’s sleeping|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
 We can all go and see  him later|0.0|116 St|5 Harry Potter And The Order Of The Phoenix|[]|set()|set()
