sentence|sentiment|chapter|book|spells|characters|groups
 “Us, Malfoy, Crabbe, and Goyle|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy', 'Vincent Crabbe', 'Gregory Goyle'}|{'Prefect', 'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
  What a jolly holiday it’s going to be|0.7184|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  Crabbe and Goyle, who always did whatever Malfoy  did, had signed up to stay over the holidays, too|0.3818|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy', 'Vincent Crabbe', 'Gregory Goyle'}|{'Prefect', 'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
 But  Harry was glad that most people were leaving|0.6124|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
 He was  tired of people skirting around him in the corridors,  as though he were about to sprout fangs or spit  poison; tired of all the muttering, pointing, and  hissing as he passed|-0.8519|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  Fred and George, however, found all this very funny|0.4927|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'George Weasley', 'Fred Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family'}"
  They went out of their way to march ahead of Harry  down the corridors, shouting, “Make way for the Heir  of Slytherin, seriously evil wizard coming through|-0.7269|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Founder', ""Dumbledore's Army"", 'Potter Family'}"
”  Percy was deeply disapproving of this behavior|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Percy Weasley'}|{'Prefect', 'Gryffindor', 'Weasley Family', 'Minstry'}
  “It is not a laughing matter,” he said coldly|-0.3875|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  “Oh, get out of the way, Percy,” said Fred|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Fred Weasley', 'Percy Weasley'}|"{'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Minstry'}"
 “Harry’s in  a hurry|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
”  “Yeah, he’s off to the Chamber of Secrets for a cup of  tea with his fanged servant,” said George, chortling|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'George Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family'}"
  Ginny didn’t find it amusing either|0.3818|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ginny Weasley'}|"{""Dumbledore's Army"", 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family'}"
  “Oh, don’t,” she wailed every time Fred asked Harry  loudly who he was planning to attack next, or when  George pretended to ward Harry off with a large clove  of garlic when they met|-0.4767|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'George Weasley', 'Fred Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', ""Dumbledore's Army"", 'Potter Family'}"
  Harry didn’t mind; it made him feel better that Fred  and George, at least, thought the idea of his being  Slytherin ’s heir was quite ludicrous|0.0276|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'George Weasley', 'Fred Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Weasley Family', 'Founder', ""Dumbledore's Army"", 'Potter Family'}"
 But their antics  seemed to be aggravating Draco Malfoy, who looked  increasingly sour each time he saw them at it|-0.4215|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
  “It’s because he’s bursting to say it’s really him,” said  Ron knowingly|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
 “You know how he hates anyone  beating him at anything, and you’re getting all the  credit for his dirty work|-0.7351|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  “Not for long,” said Hermione in a satisfied tone|0.4215|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “The  Polyjuice Potion’s nearly ready|0.3612|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 We’ll be getting the  truth out of him any day now|0.3182|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  At last the term ended, and a silence deep as the  snow on the grounds descended on the castle|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Harry  found it peaceful, rather than gloomy, and enjoyed  the fact that he, Hermione, and the Weasleys had the  run of Gryffindor Tower, which meant they could play  Exploding Snap loudly without bothering anyone, and  practice dueling in private|0.8585|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor', 'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Founder', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 Fred, George, and Ginny  had chosen to stay at school rather than visit Bill in  Egypt with Mr and Mrs Weasley|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Fred Weasley', 'Molly Weasley', 'Bill Weasley', 'Ginny Weasley', 'George Weasley'}|"{'Gryffindor', 'Weasley Family', 'Gryffindor Quidditch', 'Order of the Phoenix', ""Dumbledore's Army""}"
 Percy, who  disapproved of what he termed their childish  behavior, didn’t spend much time in the Gryffindor  common room|-0.296|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Godric Gryffindor', 'Percy Weasley'}|{'Gryffindor', 'Weasley Family', 'Founder', 'Prefect', 'Minstry'}
 He had already told them pompously  that he was only staying over Christmas because it  was his duty as a prefect to support the teachers  during this troubled time|-0.2023|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  Christmas morning dawned, cold and white|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Harry  and Ron, the only ones left in their dormitory, were  woken very early by Hermione, who burst in, fully  dressed and carrying presents for them both|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
  “Wake up,” she said loudly, pulling back the curtains  at the window|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  “Hermione — you’re not supposed to be in here — ”  said Ron, shielding his eyes against the light|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  “Merry Christmas to you, too,” said Hermione,  throwing him his present|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “I’ve been up for nearly an  hour, adding more lace-wings to the potion|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 It’s  ready|0.3612|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  Harry sat up, suddenly wide awake|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
  “Are you sure?”  “Positive,” said Hermione, shirting Scabbers the rat so  that she could sit down on the end of Ron’s four-  poster|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Scabbers', 'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Pet'}"
 “If we’re going to do it, I say it should be  tonight|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  At that moment, Hedwig swooped into the room,  carrying a very small package in her beak|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hedwig'}|{'Pet'}
  “Hello,” said Harry happily as she landed on his bed|0.5574|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
  “Are you speaking to me again?”  She nibbled his ear in an affectionate sort of way,  which was a far better present than the one that she  had brought him, which turned out to be from the  Dursleys|0.7003|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 They had sent Harry a toothpick and a note  telling him to find out whether he’d be able to stay at  Hogwarts for the summer vacation, too|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
  The rest of Harry’s Christmas presents were far more  satisfactory|0.4201|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
 Hagrid had sent him a large tin of treacle  toffee, which Harry decided to soften by the fire before  eating; Ron had given him a book called Flying with  the Cannons, a book of interesting facts about his  favorite Quidditch team, and Hermione had bought  him a luxury eagle-feather quill|0.5106|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid', 'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gamekeeper', 'Teacher', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Order of the Phoenix', 'Potter Family'}"
 Harry opened the  last present to find a new, hand-knitted sweater from  Mrs Weasley and a large plum cake|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Molly Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Order of the Phoenix', ""Dumbledore's Army"", 'Potter Family'}"
 He read her card  with a fresh surge of guilt, thinking about Mr  Weasley’s car (which hadn’t been seen since its crash  with the Whomping Willow), and the bout of rule-  breaking he and Ron were planning next|-0.3612|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  No one, not even someone dreading taking Polyjuice  Potion later, could fail to enjoy Christmas dinner at  Hogwarts|0.0711|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  The Great Hall looked magnificent|0.8402|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Not only were  there a dozen frost-covered Christmas trees and thick  streamers of holly and mistletoe crisscrossing the  ceiling, but enchanted snow was falling, warm and  dry, from the ceiling|0.5927|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Dumbledore led them in a few of  his favorite carols, Hagrid booming more and more  loudly with every goblet of eggnog he consumed|0.4588|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Rubeus Hagrid'}|{'Gamekeeper', 'Teacher', 'Order of the Phoenix'}
  Percy, who hadn’t noticed that Fred had bewitched  his prefect badge so that it now read “Pin-head,” kept  asking them all what they were sniggering at|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Fred Weasley', 'Percy Weasley'}|"{'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Minstry'}"
 Harry  didn’t even care that Draco Malfoy was making loud,  snide remarks about his new sweater from the  Slytherin table|0.4939|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Draco Malfoy', 'Harry Potter'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Founder', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 With a bit of luck, Malfoy would be  getting his comeuppance in a few hours’ time|0.4588|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy'}|{'Inquisitorial Squad', 'Slytherin', 'Slytherin Quidditch', 'Prefect'}
  Harry and Ron had barely finished their third  helpings of Christmas pudding when Hermione  ushered them out of the hall to finalize their plans for  the evening|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
  “We still need a bit of the people you’re changing  into,” said Hermione matter-of-factly, as though she  were sending them to the supermarket for laundry  detergent|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “And obviously, it’ll be best if you can get  something of Crabbe’s and Goyle’s; they’re Malfoy’s  best friends, he’ll tell them anything|0.91|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy', 'Vincent Crabbe', 'Gregory Goyle'}|{'Prefect', 'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
 And we also  need to make sure the real Crabbe and Goyle can’t  burst in on us while we’re interrogating him|0.3182|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Vincent Crabbe', 'Gregory Goyle'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
  “I’ve got it all worked out,” she went on smoothly,  ignoring Harry’s and Ron’s stupefied faces|-0.4019|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 She held  up two plump chocolate cakes|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 “I’ve filled these with a  simple Sleeping Draught|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 All you have to do is make  sure Crabbe and Goyle find them|0.3182|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Vincent Crabbe', 'Gregory Goyle'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
 You know how  greedy they are, they’re bound to eat them|-0.3182|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Once  they’re asleep, pull out a few of their hairs and hide  them in a broom closet|-0.1779|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  Harry and Ron looked incredulously at each other|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
  “Hermione, I don’t think — ”  “That could go seriously wrong — ”  But Hermione had a steely glint in her eye not unlike  the one Professor McGonagall sometimes had|-0.34|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Minerva McGonagall', 'Hermione Granger'}|"{'Golden Trio', 'Teacher', 'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Order of the Phoenix'}"
  “The potion will be useless without Crabbe’s and  Goyle’s hair,” she said sternly|-0.4215|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Vincent Crabbe', 'Gregory Goyle'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
 “You do want to  investigate Malfoy, don’t you?”  “Oh, all right, all right,” said Harry|0.0772|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Draco Malfoy', 'Harry Potter'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 “But what about  you? Whose hair are you ripping out?”  “I’ve already got mine!” said Hermione brightly,  pulling a tiny bottle out of her pocket and showing  them the single hair inside it|0.4857|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “Remember Millicent  Bulstrode wrestling with me at the Dueling Club? She  left this on my robes when she was trying to strangle  me! And she’s gone home for Christmas — so I’ll just  have to tell the Slytherins I’ve decided to come back|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Millicent Bullstrode'}|{'Slytherin', 'Founder', 'Inquisitorial Squad'}
”  When Hermione had bustled off to check on the  Polyjuice Potion again, Ron turned to Harry with a  doom-laden expression|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
  “Have you ever heard of a plan where so many things  could go wrong?”  But to Harry’s and Ron’s utter amazement, stage one  of the operation went just as smoothly as Hermione  had said|0.7343|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger', 'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 They lurked in the deserted entrance hall  after Christmas tea, waiting for Crabbe and Goyle  who had remained alone at the Slytherin table,  shoveling down fourth helpings of trifle|-0.25|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Salazar Slytherin', 'Vincent Crabbe', 'Gregory Goyle'}|{'Slytherin', 'Founder', 'Slytherin Quidditch', 'Inquisitorial Squad'}
 Harry had  perched the chocolate cakes on the end of the  banisters|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
 When they spotted Crabbe and Goyle  coming out of the Great Hall, Harry and Ron hid  quickly behind a suit of armor next to the front door|0.5719|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Vincent Crabbe', 'Gregory Goyle', 'Harry Potter'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Weasley Family', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
  “How thick can you get?” Ron whispered ecstatically  as Crabbe gleefully pointed out the cakes to Goyle  and grabbed them|0.5859|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Vincent Crabbe', 'Gregory Goyle'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Weasley Family', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army""}"
 Grinning stupidly, they stuffed the  cakes whole into their large mouths|-0.128|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 For a moment,  both of them chewed greedily, looks of triumph on  their faces|0.0516|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Then, without the smallest change of  expression, they both keeled over backward onto the  floor|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  By far the hardest part was hiding them in the closet  across the hall|-0.296|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Once they were safely stowed among  the buckets and mops, Harry yanked out a couple of  the bristles that covered Goyle ’s forehead and Ron  pulled out several of Crabbe ’s hairs|0.4939|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Vincent Crabbe', 'Gregory Goyle', 'Harry Potter'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Weasley Family', 'Slytherin Quidditch', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
 They also stole  their shoes, because their own were far too small for  Crabbe- and Goyle-size feet|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Vincent Crabbe', 'Gregory Goyle'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
 Then, still stunned at  what they had just done, they sprinted up to Moaning  Myrtle’s bathroom|-0.2023|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Myrtle Warren'}|{'Ghost'}
  They could hardly see for the thick black smoke  issuing from the stall in which Hermione was stirring  the cauldron|-0.2023|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 Pulling their robes up over their faces,  Harry and Ron knocked softly on the door|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army"", 'Potter Family'}"
  “Hermione?”  They heard the scrape of the lock and Hermione  emerged, shiny-faced and looking anxious|-0.25|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 Behind  her they heard the gloop gloop of the bubbling,  glutinous potion|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Three glass tumblers stood ready on  the toilet seat|0.3612|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  “Did you get them?” Hermione asked breathlessly|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  Harry showed her Goyle’s hair|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Gregory Goyle', 'Harry Potter'}|"{'Golden Trio', 'Inquisitorial Squad', 'Gryffindor', 'Gryffindor Quidditch', 'Slytherin', 'Slytherin Quidditch', ""Dumbledore's Army"", 'Potter Family'}"
  “Good|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 And I sneaked these spare robes out of the  laundry,” Hermione said, holding up a small sack|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
  “You’ll need bigger sizes once you’re Crabbe and  Goyle|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Vincent Crabbe', 'Gregory Goyle'}|{'Slytherin', 'Slytherin Quidditch', 'Inquisitorial Squad'}
”  The three of them stared into the cauldron|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 Close up,  the potion looked like thick, dark mud, bubbling  sluggishly|0.3612|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
  “I’m sure I’ve done everything right,” said Hermione,  nervously rereading the splotched page of Moste  Potente Potions|0.1779|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 “It looks like the book says it should  |0.3612|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
 once we’ve drunk it, we’ll have exactly an hour  before we change back into ourselves|-0.34|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  “Now what?” Ron whispered|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Ron Weasley'}|"{'Golden Trio', 'Gryffindor', 'Gryffindor Quidditch', 'Weasley Family', 'Prefect', ""Dumbledore's Army""}"
  “We separate it into three glasses and add the hairs|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
”  Hermione ladled large dollops of the potion into each  of the glasses|0.0|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Hermione Granger'}|"{""Dumbledore's Army"", 'Gryffindor', 'Golden Trio', 'Prefect'}"
 Then, her hand trembling, she shook  Millicent Bulstrode’s hair out of its bottle into the first  glass|0.0772|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|{'Millicent Bullstrode'}|{'Slytherin', 'Inquisitorial Squad'}
  The potion hissed loudly like a boiling kettle and  frothed madly|-0.0516|29 The Polyjuice Potion  |"2 Harry Potter And The Chamber Of Secrets. 
"|[]|set()|set()
