sentence|sentiment|chapter|book|spells|characters|groups
  Ron, we said we’d go with Harry, we said we’d help — ”  “I get it|0.4019|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 You choose him|0.0|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Ron, no — please — come back, come back!”  She was impeded by her own Shield Charm; by the  time she had removed it he had already stormed into  the night|-0.1911|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 Harry stood quite still and silent, listening  to her sobbing and calling Ron’s name amongst the  trees|-0.3818|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  After a few minutes she returned, her sopping hair  plastered to her face|0.0|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “He’s g-g-gone! Disapparated!”  She threw herself into a chair, curled up, and started  to cry|-0.5696|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  Harry felt dazed|-0.1779|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 He stooped, picked up the Horcrux,  and placed it around his own neck|0.0|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He dragged  blankets off Ron’s bunk and threw them over  Hermione|-0.0516|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 Then he climbed onto his own bed and  stared up at the dark canvas roof, listening to the  pounding of the rain|0.0|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  |0.0|177 The Goblin’S Revenge  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
178 GODRIC’S HOLLOW  |0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
When Harry woke the following day it was several  seconds before he remembered what had happened|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  Then he hoped, childishly, that it had been a dream,  that Ron was still there and had never left|0.5574|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 Yet by  turning his head on his pillow he could see Ron’s  deserted bunk|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 It was like a dead body in the way it  seemed to draw his eyes|-0.4215|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Harry jumped down from  his own bed, keeping his eyes averted from Ron’s|-0.0772|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  Hermione, who was already busy in the kitchen, did  not wish Harry good morning, but turned her face  away quickly as he went by|-0.3252|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  He’s gone, Harry told himself|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 He’s gone|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He had to  keep thinking it as he washed and dressed, as though  repetition would dull the shock of it|-0.6486|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He’s gone and  he’s not coming back|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 And that was the simple truth  of it, Harry knew, because their protective  enchantments meant that it would be impossible,  once they vacated this spot, for Ron to find them  again|0.3182|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  He and Hermione ate breakfast in silence|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 Hermione ’s  eyes were puffy and red; she looked as if she had not  slept|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 They packed up their things, Hermione  dawdling|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 Harry knew why she wanted to spin out  their time on the riverbank; several times he saw her  look up eagerly, and he was sure she had deluded  herself into thinking that she heard footsteps through  the heavy rain, but no red-haired figure appeared  between the trees|-0.09|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 Every time Harry imitated her,  looked around (for he could not help hoping a little,  himself) and saw nothing but rain-swept woods,  another little parcel of fury exploded inside him|-0.7875|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 He  could hear Ron saying, “ We thought you knew what  you were doing \” , and he resumed packing with a  hard knot in the pit of his stomach|-0.1027|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  The muddy river beside them was rising rapidly and  would soon spill over onto their bank|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 They had  lingered a good hour after they would usually have  departed their campsite|0.4404|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Finally having entirely  repacked the beaded bag three times, Hermione  seemed unable to find any more reasons to delay: She  and Harry grasped hands and Disapparated,  reappearing on a windswept heather-covered hillside|-0.3744|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  The instant they arrived, Hermione dropped Harry’s  hand and walked away from him, finally sitting down  on a large rock, her face on her knees, shaking with  what he knew were sobs|-0.25|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 He watched her, supposing  that he ought to go and comfort her, but something  kept him rooted to the spot|0.1901|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Everything inside him felt  cold and tight: Again he saw the contemptuous  expression on Ron’s face|-0.4939|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 Harry strode off through the  heather, walking in a large circle with the distraught  Hermione at its center, casting the spells she usually  performed to ensure their protection|-0.25|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  They did not discuss Ron at all over the next few  days|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 Harry was determined never to mention his  name again, and Hermione seemed to know that it  was no use forcing the issue, although sometimes at  night when she thought he was sleeping, he would  hear her crying|-0.4404|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 Meanwhile Harry had started  bringing out the Marauder’s Map and examining it by  wandlight|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 He was waiting for the moment when  Ron’s labeled dot would reappear in the corridors of  Hogwarts, proving that he had returned to the  comfortable castle, protected by his status of  pureblood|0.7351|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 However, Ron did not appear on the map,  and after a while Harry found himself taking it out  simply to stare at Ginny’s name in the girls’  dormitory, wondering whether the intensity with  which he gazed at it might break into her sleep, that  she would somehow know he was thinking about her,  hoping that she was all right|0.4215|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter', 'Ginny Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  By day, they devoted themselves to trying to  determine the possible locations of Gryffindor’s  sword, but the more they talked about the places in  which Dumbledore might have hidden it, the more  desperate and far-fetched their speculation became|-0.3694|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Godric Gryffindor'}|{'Gryffindor', 'Founder'}
  Cudgel his brains though he might, Harry could not  remember Dumbledore ever mentioning a place in  which he might hide something|-0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 There were moments  when he did not know whether he was angrier with  Ron or with Dumbledore|-0.5106|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
 We thought you knew what  you were doing|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 We thought Dumbledore had told  you what to do|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 We thought you had a real plan\  He could not hide it from himself: Ron had been right|0.1326|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect'}"
  Dumbledore had left him with virtually nothing|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 They  had discovered one Horcrux, but they had no means  of destroying it: The others were as unattainable as  they had ever been|-0.8271|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Hopelessness threatened to  engulf him|-0.7964|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He was staggered now to think of his own  presumption in accepting his friends’ offers to  accompany him on this meandering, pointless  journey|0.3818|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 He knew nothing, he had no ideas, and he  was constantly, painfully on the alert for any  indication that Hermione too was about to tell him  that she had had enough, that she was leaving|-0.0803|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
  They were spending many evenings in near silence,  and Hermione took to bringing out Phineas Nigellus’s  portrait and propping it up in a chair, as though he  might fill part of the gaping hole left by Ron’s  departure|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Phineas Nigellus Black', 'Ron Weasley', 'Hermione Granger'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', 'Black Family', ""Dumbledore's Army"", 'Headmaster', 'Gryffindor Quidditch', 'Prefect', 'Portrait'}"
 Despite his previous assertion that he  would never visit them again, Phineas Nigellus did not  seem able to resist the chance to find out more about  what Harry was up to, and consented to reappear,  blindfolded, every few days or so|0.25|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Phineas Nigellus Black', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', 'Black Family', ""Dumbledore's Army"", 'Potter Family', 'Gryffindor Quidditch', 'Headmaster', 'Portrait'}"
 Harry was even glad  to see him, because he was company, albeit of a snide  and taunting kind|0.7506|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 They relished any news about  what was happening at Hogwarts, though Phineas  Nigellus was not an ideal informer|-0.4168|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Phineas Nigellus Black'}|{'Black Family', 'Headmaster', 'Portrait'}
 He venerated  Snape, the first Slytherin headmaster since he  himself had controlled the school, and they had to be  careful not to criticize or ask impertinent questions  about Snape, or Phineas Nigellus would instantly  leave his painting|0.3786|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Phineas Nigellus Black', 'Severus Snape', 'Salazar Slytherin'}|{'Teacher', 'Black Family', 'Founder', 'Headmaster', 'Order of the Phoenix', 'Slytherin', 'Portrait'}
  However, he did let drop certain snippets|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Snape  seemed to be facing a constant, low level of mutiny  from a hard core of students|-0.3612|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Severus Snape'}|{'Teacher', 'Order of the Phoenix'}
 Ginny had been banned  from going into Hogsmeade|-0.4588|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ginny Weasley'}|"{'Weasley Family', 'Gryffindor', 'Gryffindor Quidditch', ""Dumbledore's Army""}"
 Snape had reinstated  Umbridge’s old decree forbidding gatherings of three  or more students or any unofficial student societies|-0.4404|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Dolores Umbridge', 'Severus Snape'}|{'Teacher', 'Ministry', 'Order of the Phoenix'}
  From all of these things, Harry deduced that Ginny,  and probably Neville and Luna along with her, had  been doing their best to continue Dumbledore’s Army|0.6369|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ginny Weasley', 'Neville Longbottom', 'Harry Potter', 'Luna Lovegood'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Ravenclaw', 'Gryffindor Quidditch', 'Potter Family'}"
  This scant news made Harry want to see Ginny so  badly it felt like a stomachache; but it also made him  think of Ron again, and of Dumbledore, and of  Hogwarts itself, which he missed nearly as much as  his ex-girlfriend|-0.526|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Ron Weasley', 'Harry Potter', 'Ginny Weasley'}|"{'Golden Trio', 'Weasley Family', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 Indeed, as Phineas Nigellus talked  about Snape ’s crackdown, Harry experienced a split  second of madness when he imagined simply going  back to school to join the destabilization of Snape’s  regime: Being fed, and having a soft bed, and other  people being in charge, seemed the most wonderful  prospect in the world at that moment|0.6976|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Phineas Nigellus Black', 'Harry Potter', 'Severus Snape'}|"{'Teacher', 'Golden Trio', 'Gryffindor', 'Black Family', ""Dumbledore's Army"", 'Potter Family', 'Gryffindor Quidditch', 'Headmaster', 'Order of the Phoenix', 'Portrait'}"
 But then he  remembered that he was Undesirable Number One,  that there was a ten-thousand-Galleon price on his  head, and that to walk into Hogwarts these days was  just as dangerous as walking into the Ministry of  Magic|-0.8201|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Indeed, Phineas Nigellus inadvertently  emphasized this fact by slipping in leading questions  about Harry and Hermione’s whereabouts|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Phineas Nigellus Black', 'Harry Potter', 'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Black Family', ""Dumbledore's Army"", 'Potter Family', 'Headmaster', 'Gryffindor Quidditch', 'Prefect', 'Portrait'}"
 Hermione  shoved him back inside the beaded bag every time he  did this, and Phineas Nigellus invariably refused to  reappear for several days after these unceremonious  good-byes|-0.296|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Phineas Nigellus Black', 'Hermione Granger'}|"{'Golden Trio', 'Gryffindor', 'Black Family', ""Dumbledore's Army"", 'Headmaster', 'Prefect', 'Portrait'}"
  The weather grew colder and colder|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 They did not  dare remain in any one area too long, so rather than  staying in the south of England, where a hard ground  frost was the worst of their worries, they continued to  meander up and down the country, braving a  mountainside, where sleet pounded the tent; a wide,  flat marsh, where the tent was flooded with chill  water; and a tiny island in the middle of a Scottish  loch, where snow half buried the tent in the night|-0.8074|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  They had already spotted Christmas trees twinkling  from several sitting room windows before there came  an evening when Harry resolved to suggest, again,  what seemed to him the only unexplored avenue left  to them|0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 They had just eaten an unusually good meal:  Hermione had been to a supermarket under the  Invisibility Cloak (scrupulously dropping the money  into an open till as she left), and Harry thought that  she might be more persuadable than usual on a  stomach full of spaghetti Bolognese and tinned pears|0.4927|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
  He had also had the foresight to suggest that they  take a few hours’ break from wearing the Horcrux,  which was hanging over the end of the bunk beside  him|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Hermione?”  “Hmm?” She was curled up in one of the sagging  armchairs with The Tales of Beedle the Bard|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 He could  not imagine how much more she could get out of the  book, which was not, after all, very long; but evidently  she was still deciphering something in it, because  Spellman’s Syllabary lay open on the arm of the chair|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  Harry cleared his throat|0.1027|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 He felt exactly as he had  done on the occasion, several years previously, when  he had asked Professor McGonagall whether he could  go into Hogsmeade, despite the fact that he had not  persuaded the Dursleys to sign his permission slip|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Minerva McGonagall'}|{'Teacher', 'Order of the Phoenix'}
  “Hermione, I’ve been thinking, and — ”  “Harry, could you help me with something?”  Apparently she had not been listening to him|0.4019|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger', 'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Prefect', 'Potter Family'}"
 She  leaned forward and held out The Tales of Beedle the  Bard|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Look at that symbol,” she said, pointing to the top of  a page|0.2023|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Above what Harry assumed was the title of  the story (being unable to read runes, he could not be  sure) , there was a picture of what looked like a  triangular eye, its pupil crossed with a vertical line|0.1376|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “I never took Ancient Runes, Hermione|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
”  “I know that, but it isn’t a rune and it’s not in the  syllabary, either|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 All along I thought it was a picture  of an eye, but I don’t think it is! It’s been inked in,  look, somebody’s drawn it there, it isn’t really part of  the book|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Think, have you ever seen it before?”  “No |0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 No, wait a moment|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
” Harry looked closer|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 “Isn’t  it the same symbol Luna’s dad was wearing round his  neck?”  “Well, that’s what I thought too!”  “Then it’s Grindelwald’s mark|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Gellert Grindelwald', 'Luna Lovegood'}|"{'Ravenclaw', ""Dumbledore's Army""}"
”  She stared at him, openmouthed|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “What?”  “Krum told me |0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Viktor Krum'}|{'Durmstrang', 'Champion'}
”  He recounted the story that Viktor Krum had told him  at the wedding|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Viktor Krum'}|{'Durmstrang', 'Champion'}
 Hermione looked astonished|0.3818|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
  “ Grindelwald’s mark?”  She looked from Harry to the weird symbol and back  again|-0.1779|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter', 'Gellert Grindelwald'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 “I’ve never heard that Grindelwald had a mark|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Gellert Grindelwald'}|set()
  There’s no mention of it in anything I’ve ever read  about him|-0.296|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Well, like I say, Krum reckoned that symbol was  carved on a wall at Durmstrang, and Grindelwald put  it there|0.3612|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Gellert Grindelwald', 'Viktor Krum'}|{'Durmstrang', 'Champion'}
”  She fell back into the old armchair, frowning|-0.34|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “That’s very odd|-0.3804|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 If it’s a symbol of Dark Magic, what’s  it doing in a book of children’s stories?”  “Yeah, it is weird,” said Harry|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
 “And you’d think  Scrimgeour would have recognized it|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Rufus Scrimgeour'}|{'Ministry'}
 He was  Minister, he ought to have been expert on Dark stuff|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “I know|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Perhaps he thought it was an eye, just like  I did|0.3612|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 All the other stories have little pictures over the  titles|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  She did not speak, but continued to pore over the  strange mark|-0.296|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 Harry tried again|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Harry Potter'}|"{'Golden Trio', 'Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch', 'Potter Family'}"
  “Hermione?”  “Hmm?”  “I’ve been thinking|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|{'Hermione Granger'}|"{'Gryffindor', 'Prefect', ""Dumbledore's Army"", 'Golden Trio'}"
 I — I want to go to Godric’s  Hollow|0.0772|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  She looked up at him, but her eyes were unfocused,  and he was sure she was still thinking about the  mysterious mark on the book|-0.1531|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Yes,” she said|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 “Yes, I’ve been wondering that too|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 I  really think we’ll have to|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
”  “Did you hear me right?” he asked|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
  “Of course I did|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 You want to go to Godric’s Hollow|0.0772|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 I  agree, I think we should|0.3612|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
 I mean, I can’t think of  anywhere else it could be either|0.0|178 Godric’S Hollow  |7 Harry Potter And The Deathly Hallows|[]|set()|set()
